condition,num_episodes,success_once_mean,success_once_std,return_mean,return_std,episode_len_mean,episode_len_std,reward_mean,reward_std,success_at_end_mean,success_at_end_std,model
normal,100,0.5199999809265137,0.4995998442173004,23.259336471557617,12.84134292602539,50.0,0.0,0.4651866555213928,0.25682684779167175,0.5,0.5,depth_goal_seed2
cube_ood,100,0.25999999046325684,0.4386342763900757,14.64874267578125,9.174158096313477,50.0,0.0,0.29297488927841187,0.18348316848278046,0.25999999046325684,0.4386342763900757,depth_goal_seed2
goal_near,100,0.9599999785423279,0.1959591954946518,36.10588836669922,6.763757705688477,50.0,0.0,0.7221176028251648,0.13527514040470123,0.9300000071525574,0.2551470100879669,depth_goal_seed2
goal_far,100,0.1599999964237213,0.36660605669021606,10.225181579589844,9.759876251220703,50.0,0.0,0.20450365543365479,0.19519752264022827,0.1599999964237213,0.36660605669021606,depth_goal_seed2
qpos_shift,100,0.5600000023841858,0.49638694524765015,24.340675354003906,12.72485065460205,50.0,0.0,0.4868135154247284,0.2544970214366913,0.5099999904632568,0.4998999834060669,depth_goal_seed2
episode_combined,100,0.07000000029802322,0.2551470100879669,9.076325416564941,6.620083332061768,50.0,0.0,0.18152648210525513,0.13240167498588562,0.07000000029802322,0.2551470100879669,depth_goal_seed2
mass_low,100,0.5199999809265137,0.4995998442173004,22.716188430786133,12.981555938720703,50.0,0.0,0.45432373881340027,0.25963112711906433,0.5,0.5,depth_goal_seed2
mass_high,100,0.5299999713897705,0.49909916520118713,23.627487182617188,12.876676559448242,50.0,0.0,0.4725497364997864,0.2575335204601288,0.5099999904632568,0.4998999834060669,depth_goal_seed2
friction_low,100,0.5299999713897705,0.49909916520118713,23.908750534057617,13.062280654907227,50.0,0.0,0.47817492485046387,0.26124557852745056,0.5299999713897705,0.49909916520118713,depth_goal_seed2
friction_high,100,0.5600000023841858,0.49638694524765015,23.20916175842285,13.011168479919434,50.0,0.0,0.4641832411289215,0.2602233588695526,0.5299999713897705,0.49909916520118713,depth_goal_seed2
physics_combined,100,0.5600000023841858,0.49638694524765015,24.030004501342773,12.859609603881836,50.0,0.0,0.4806000590324402,0.2571921944618225,0.5400000214576721,0.4983974099159241,depth_goal_seed2
full_combined,100,0.07000000029802322,0.2551470100879669,8.98208236694336,6.29899787902832,50.0,0.0,0.17964163422584534,0.125979945063591,0.07000000029802322,0.2551470100879669,depth_goal_seed2
