condition,num_episodes,success_once_mean,success_once_std,return_mean,return_std,episode_len_mean,episode_len_std,reward_mean,reward_std,success_at_end_mean,success_at_end_std,model
normal,100,0.8100000023841858,0.39230093359947205,28.559616088867188,9.074240684509277,50.0,0.0,0.5711923837661743,0.18148481845855713,0.6600000262260437,0.47370877861976624,depth_goal_stack4_dr_seed2
cube_ood,100,0.20999999344348907,0.4073082506656647,16.627788543701172,9.153497695922852,50.0,0.0,0.33255577087402344,0.18306995928287506,0.20999999344348907,0.4073082506656647,depth_goal_stack4_dr_seed2
goal_near,100,0.8100000023841858,0.39230093359947205,30.272890090942383,8.826750755310059,50.0,0.0,0.6054578423500061,0.17653502523899078,0.75,0.4330126941204071,depth_goal_stack4_dr_seed2
goal_far,100,0.23000000417232513,0.4208325445652008,13.724215507507324,9.579113006591797,50.0,0.0,0.274484246969223,0.19158227741718292,0.18000000715255737,0.3841874599456787,depth_goal_stack4_dr_seed2
qpos_shift,100,0.800000011920929,0.40000003576278687,28.528587341308594,9.375399589538574,50.0,0.0,0.5705717206001282,0.1875079721212387,0.7300000190734863,0.443959504365921,depth_goal_stack4_dr_seed2
episode_combined,100,0.18000000715255737,0.3841874599456787,13.630156517028809,7.9754486083984375,50.0,0.0,0.2726031541824341,0.15950897336006165,0.17000000178813934,0.37563279271125793,depth_goal_stack4_dr_seed2
mass_low,100,0.7699999809265137,0.4208325147628784,27.709360122680664,9.712403297424316,50.0,0.0,0.5541872978210449,0.1942480504512787,0.6100000143051147,0.48774993419647217,depth_goal_stack4_dr_seed2
mass_high,100,0.8100000023841858,0.39230093359947205,29.226947784423828,8.89799976348877,50.0,0.0,0.5845389366149902,0.17795999348163605,0.6800000071525574,0.4664761424064636,depth_goal_stack4_dr_seed2
friction_low,100,0.8500000238418579,0.3570714294910431,29.15542221069336,8.948312759399414,50.0,0.0,0.5831084251403809,0.1789662390947342,0.7099999785423279,0.4537620544433594,depth_goal_stack4_dr_seed2
friction_high,100,0.7599999904632568,0.42708316445350647,28.602052688598633,9.317949295043945,50.0,0.0,0.5720411539077759,0.1863589882850647,0.6600000262260437,0.4737088084220886,depth_goal_stack4_dr_seed2
physics_combined,100,0.8299999833106995,0.3756328225135803,28.584396362304688,9.440953254699707,50.0,0.0,0.5716879367828369,0.1888190358877182,0.6600000262260437,0.47370877861976624,depth_goal_stack4_dr_seed2
full_combined,100,0.20000000298023224,0.40000003576278687,13.399544715881348,7.924113750457764,50.0,0.0,0.26799091696739197,0.15848228335380554,0.18000000715255737,0.3841874599456787,depth_goal_stack4_dr_seed2
