condition,num_episodes,success_once_mean,success_once_std,return_mean,return_std,episode_len_mean,episode_len_std,reward_mean,reward_std,success_at_end_mean,success_at_end_std,model
normal,100,0.3199999928474426,0.4664761424064636,17.442848205566406,12.7800874710083,50.0,0.0,0.34885695576667786,0.25560176372528076,0.3199999928474426,0.4664761424064636,depth_goal_contact_dr_seed1
cube_ood,100,0.14000000059604645,0.3469870090484619,12.446819305419922,8.827153205871582,50.0,0.0,0.24893637001514435,0.17654307186603546,0.14000000059604645,0.3469870090484619,depth_goal_contact_dr_seed1
goal_near,100,0.7900000214576721,0.4073082506656647,30.042078018188477,10.016555786132812,50.0,0.0,0.6008414626121521,0.20033112168312073,0.7799999713897705,0.4142463505268097,depth_goal_contact_dr_seed1
goal_far,100,0.15000000596046448,0.3570714294910431,9.930098533630371,9.214250564575195,50.0,0.0,0.19860199093818665,0.1842849999666214,0.14000000059604645,0.3469870090484619,depth_goal_contact_dr_seed1
qpos_shift,100,0.47999998927116394,0.4995998442173004,20.584684371948242,12.467209815979004,50.0,0.0,0.4116937518119812,0.24934417009353638,0.47999998927116394,0.4995998442173004,depth_goal_contact_dr_seed1
episode_combined,100,0.10000000149011612,0.30000001192092896,10.189719200134277,7.94101619720459,50.0,0.0,0.20379438996315002,0.15882033109664917,0.10000000149011612,0.30000001192092896,depth_goal_contact_dr_seed1
mass_low,100,0.4399999976158142,0.49638697504997253,19.478496551513672,13.157333374023438,50.0,0.0,0.3895699381828308,0.26314666867256165,0.38999998569488525,0.48774999380111694,depth_goal_contact_dr_seed1
mass_high,100,0.33000001311302185,0.4702127277851105,17.201587677001953,12.554413795471191,50.0,0.0,0.34403175115585327,0.2510882616043091,0.3100000023841858,0.46249327063560486,depth_goal_contact_dr_seed1
friction_low,100,0.47999998927116394,0.4995998442173004,20.501646041870117,13.305536270141602,50.0,0.0,0.4100329577922821,0.26611071825027466,0.4699999988079071,0.49909916520118713,depth_goal_contact_dr_seed1
friction_high,100,0.3799999952316284,0.4853864312171936,18.296751022338867,13.168997764587402,50.0,0.0,0.3659350275993347,0.2633799612522125,0.3799999952316284,0.4853864312171936,depth_goal_contact_dr_seed1
physics_combined,100,0.47999998927116394,0.4995998442173004,20.6253604888916,13.213820457458496,50.0,0.0,0.41250723600387573,0.264276385307312,0.47999998927116394,0.4995998442173004,depth_goal_contact_dr_seed1
full_combined,100,0.14000000059604645,0.3469870090484619,10.481904029846191,8.031920433044434,50.0,0.0,0.2096380591392517,0.16063842177391052,0.12999999523162842,0.3363034427165985,depth_goal_contact_dr_seed1
