condition,num_episodes,success_once_mean,success_once_std,return_mean,return_std,episode_len_mean,episode_len_std,reward_mean,reward_std,success_at_end_mean,success_at_end_std,model
normal,100,0.6899999976158142,0.46249324083328247,29.177879333496094,10.251448631286621,50.0,0.0,0.5835574865341187,0.2050289660692215,0.6600000262260437,0.47370877861976624,depth_goal_progress_dr_seed1
cube_ood,100,0.1899999976158142,0.39230090379714966,15.946078300476074,10.474804878234863,50.0,0.0,0.31892159581184387,0.20949611067771912,0.1899999976158142,0.39230090379714966,depth_goal_progress_dr_seed1
goal_near,100,0.949999988079071,0.2179449498653412,35.43501281738281,5.278691291809082,50.0,0.0,0.7087002396583557,0.10557383298873901,0.9399999976158142,0.2374868541955948,depth_goal_progress_dr_seed1
goal_far,100,0.2800000011920929,0.4489988684654236,17.772846221923828,9.76685905456543,50.0,0.0,0.3554568886756897,0.195337176322937,0.2800000011920929,0.4489988684654236,depth_goal_progress_dr_seed1
qpos_shift,100,0.7200000286102295,0.4489988386631012,28.20636749267578,10.24825382232666,50.0,0.0,0.5641273260116577,0.20496508479118347,0.6800000071525574,0.4664761424064636,depth_goal_progress_dr_seed1
episode_combined,100,0.07999999821186066,0.2712932229042053,13.037327766418457,7.902276992797852,50.0,0.0,0.260746568441391,0.15804553031921387,0.07999999821186066,0.2712932229042053,depth_goal_progress_dr_seed1
mass_low,100,0.7099999785423279,0.4537620544433594,29.74191665649414,9.673040390014648,50.0,0.0,0.5948382019996643,0.19346080720424652,0.6800000071525574,0.4664761424064636,depth_goal_progress_dr_seed1
mass_high,100,0.6700000166893005,0.4702127277851105,28.885578155517578,10.513757705688477,50.0,0.0,0.5777115225791931,0.21027512848377228,0.6499999761581421,0.47696954011917114,depth_goal_progress_dr_seed1
friction_low,100,0.699999988079071,0.4582575559616089,29.521215438842773,9.893755912780762,50.0,0.0,0.5904242992401123,0.19787512719631195,0.6700000166893005,0.4702127277851105,depth_goal_progress_dr_seed1
friction_high,100,0.6800000071525574,0.4664761424064636,28.802963256835938,10.51141357421875,50.0,0.0,0.5760592818260193,0.21022826433181763,0.6600000262260437,0.47370877861976624,depth_goal_progress_dr_seed1
physics_combined,100,0.7099999785423279,0.4537620544433594,29.645357131958008,9.574413299560547,50.0,0.0,0.592907190322876,0.19148826599121094,0.6899999976158142,0.46249324083328247,depth_goal_progress_dr_seed1
full_combined,100,0.09000000357627869,0.2861817181110382,12.766989707946777,7.5494184494018555,50.0,0.0,0.2553398013114929,0.15098837018013,0.07999999821186066,0.2712932229042053,depth_goal_progress_dr_seed1
