condition,num_episodes,success_once_mean,success_once_std,return_mean,return_std,episode_len_mean,episode_len_std,reward_mean,reward_std,success_at_end_mean,success_at_end_std,model
normal,100,0.8999999761581421,0.30000001192092896,30.362268447875977,8.615325927734375,50.0,0.0,0.6072453856468201,0.17230652272701263,0.7099999785423279,0.4537620544433594,depth_goal_dr_seed3
cube_ood,100,0.38999998569488525,0.48774996399879456,17.230310440063477,10.399447441101074,50.0,0.0,0.3446061611175537,0.2079889476299286,0.3499999940395355,0.47696956992149353,depth_goal_dr_seed3
goal_near,100,0.949999988079071,0.2179449498653412,34.365509033203125,6.2327728271484375,50.0,0.0,0.6873101592063904,0.12465546280145645,0.8999999761581421,0.30000001192092896,depth_goal_dr_seed3
goal_far,100,0.1899999976158142,0.39230093359947205,10.847390174865723,9.047847747802734,50.0,0.0,0.2169477790594101,0.18095694482326508,0.15000000596046448,0.3570714294910431,depth_goal_dr_seed3
qpos_shift,100,0.9100000262260437,0.2861817181110382,30.777969360351562,8.621101379394531,50.0,0.0,0.6155593991279602,0.17242203652858734,0.800000011920929,0.4000000059604645,depth_goal_dr_seed3
episode_combined,100,0.1899999976158142,0.39230090379714966,11.808022499084473,8.811863899230957,50.0,0.0,0.23616047203540802,0.1762372851371765,0.15000000596046448,0.3570714294910431,depth_goal_dr_seed3
mass_low,100,0.9300000071525574,0.2551470100879669,30.260087966918945,8.513051986694336,50.0,0.0,0.6052017211914062,0.17026104032993317,0.7400000095367432,0.4386342763900757,depth_goal_dr_seed3
mass_high,100,0.9399999976158142,0.2374868541955948,30.909154891967773,8.131043434143066,50.0,0.0,0.6181831955909729,0.16262085735797882,0.7900000214576721,0.4073082506656647,depth_goal_dr_seed3
friction_low,100,0.9100000262260437,0.2861817181110382,30.67971420288086,8.870409965515137,50.0,0.0,0.6135942935943604,0.17740817368030548,0.7699999809265137,0.42083248496055603,depth_goal_dr_seed3
friction_high,100,0.9200000166893005,0.27129319310188293,30.891368865966797,8.188628196716309,50.0,0.0,0.6178274154663086,0.1637725532054901,0.7900000214576721,0.4073082506656647,depth_goal_dr_seed3
physics_combined,100,0.9300000071525574,0.25514698028564453,30.745344161987305,8.565330505371094,50.0,0.0,0.614906907081604,0.17130661010742188,0.7699999809265137,0.4208325147628784,depth_goal_dr_seed3
full_combined,100,0.27000001072883606,0.4439595341682434,12.816423416137695,9.516490936279297,50.0,0.0,0.2563284635543823,0.19032980501651764,0.20999999344348907,0.4073082506656647,depth_goal_dr_seed3
